record_id,timestamp,device_id,employee_id,department,shift,scheduled_start,scheduled_end,event_type,fingerprint_id,fingerprint_match,authentication_time_ms,attempt_number,failed_attempt_count_session,enrollment_status,is_late,is_early_exit,device_status,device_health_score,wifi_rssi_dbm,system_uptime_hr,database_sync_status,alert_type,date,hour,day_of_week,is_weekend,week_of_year,match_success,is_multi_attempt,is_unauthorized,auth_time_zscore,is_device_healthy,is_weak_signal,has_alert,is_sync_failed,checkin_time_zscore,is_unusual_checkin_time,usual_device,is_device_mismatch,prev_event_time,minutes_since_last_event,is_rapid_repeat,anomaly_score
1431,2026-05-13 13:48:11,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,259.1,1,0,Not Applicable,No,No,ONLINE,85.2,-68.7,301.803,SYNCED,No Alert,2026-05-13,13,Wednesday,False,20,1,0,0,-1.1861595582101783,0,0,0,0,-0.4672559818382914,0,GATE-03,0,2026-05-12 22:06:17,941.9,0,0
1499,2026-05-13 22:11:59,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,467.0,1,0,Not Applicable,No,No,ONLINE,86.6,-68.5,310.2,SYNCED,No Alert,2026-05-13,22,Wednesday,False,20,1,0,0,0.8768688722685334,0,0,0,0,,0,,0,2026-05-13 13:48:11,503.8,0,0
1569,2026-05-14 13:57:03,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,319.9,1,0,Not Applicable,No,No,ONLINE,85.0,-68.6,325.951,SYNCED,No Alert,2026-05-14,13,Thursday,False,20,1,0,0,-0.5828304164443987,0,0,0,0,0.18188487883637894,0,GATE-03,0,2026-05-13 22:11:59,945.0666666666667,0,0
1627,2026-05-14 21:59:44,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,349.2,1,0,Not Applicable,No,No,ONLINE,84.7,-69.3,333.996,SYNCED,No Alert,2026-05-14,21,Thursday,False,20,1,0,0,-0.29208133990266566,0,0,0,0,,0,,0,2026-05-14 13:57:03,482.68333333333334,0,0
1714,2026-05-15 13:45:46,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,318.2,1,0,Not Applicable,No,No,ONLINE,85.6,-65.4,349.763,SYNCED,No Alert,2026-05-15,13,Friday,False,20,1,0,0,-0.5996998167898233,0,0,0,0,-0.6836362687298482,0,GATE-03,0,2026-05-14 21:59:44,946.0333333333333,0,0
1776,2026-05-15 22:03:36,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,251.5,1,0,Not Applicable,No,No,ONLINE,85.7,-66.1,358.06,SYNCED,No Alert,2026-05-15,22,Friday,False,20,1,0,0,-1.261575700930901,0,0,0,0,,0,,0,2026-05-15 13:45:46,497.8333333333333,0,0
1846,2026-05-16 13:39:59,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,279.5,1,0,Not Applicable,No,No,ONLINE,83.6,-68.9,373.667,SYNCED,No Alert,2026-05-16,13,Saturday,True,20,1,0,0,-0.9837267540650813,0,0,0,0,-1.1163968425129618,0,GATE-03,0,2026-05-15 22:03:36,936.3833333333333,0,0
1912,2026-05-16 21:59:45,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,326.0,1,0,Not Applicable,No,No,ONLINE,83.2,-75.1,381.996,SYNCED,No Alert,2026-05-16,21,Saturday,True,20,1,0,0,-0.5222990387343448,0,1,0,0,,0,,0,2026-05-16 13:39:59,499.76666666666665,0,1
2001,2026-05-18 14:03:11,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,340.9,1,0,Not Applicable,No,No,ONLINE,83.7,-60.1,422.053,SYNCED,No Alert,2026-05-18,14,Monday,False,21,1,0,0,-0.3744437062950338,0,0,0,0,0.6146454526194925,0,GATE-03,0,2026-05-16 21:59:45,2403.4333333333334,0,0
2047,2026-05-18 21:55:19,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,376.9,1,0,Not Applicable,No,No,ONLINE,85.1,-72.3,429.922,SYNCED,No Alert,2026-05-18,21,Monday,False,21,1,0,0,-0.017209346038979785,0,1,0,0,,0,,0,2026-05-18 14:03:11,472.1333333333333,0,1
2115,2026-05-19 13:38:05,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,352.2,1,0,Not Applicable,No,No,ONLINE,81.0,-71.2,445.635,SYNCED,No Alert,2026-05-19,13,Tuesday,False,21,1,0,0,-0.26231180988132785,0,1,0,0,-1.1885236048101473,0,GATE-03,0,2026-05-18 21:55:19,942.7666666666667,0,1
2195,2026-05-19 22:14:48,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,392.4,1,0,Not Applicable,No,No,ONLINE,82.3,-70.1,454.247,SYNCED,No Alert,2026-05-19,22,Tuesday,False,21,1,0,0,0.13659989240459902,0,1,0,0,,0,,0,2026-05-19 13:38:05,516.7166666666667,0,1
2275,2026-05-20 14:02:27,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,393.6,2,1,Not Applicable,No,No,ONLINE,82.8,-71.5,470.041,SYNCED,No Alert,2026-05-20,14,Wednesday,False,21,1,1,0,0.1485077044131346,0,1,0,0,0.5425186903223069,0,GATE-03,0,2026-05-19 22:14:48,947.65,0,2
2346,2026-05-20 22:20:16,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,417.5,1,0,Not Applicable,No,No,ONLINE,81.5,-62.2,478.338,SYNCED,No Alert,2026-05-20,22,Wednesday,False,21,1,0,0,0.3856716269164591,0,0,0,0,,0,,0,2026-05-20 14:02:27,497.81666666666666,0,0
2414,2026-05-21 13:54:58,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,399.7,1,0,Not Applicable,No,No,ONLINE,82.3,-68.9,493.916,SYNCED,No Alert,2026-05-21,13,Thursday,False,21,1,0,0,0.20903908212318786,0,0,0,0,-0.03449540805517786,0,GATE-03,0,2026-05-20 22:20:16,934.7,0,0
2474,2026-05-21 22:14:33,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,369.7,2,1,Not Applicable,No,No,ONLINE,80.7,-73.3,502.243,SYNCED,No Alert,2026-05-21,22,Thursday,False,21,1,1,0,-0.08865621809019048,0,1,0,0,,0,,0,2026-05-21 13:54:58,499.5833333333333,0,2
2565,2026-05-22 14:08:30,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,330.0,1,0,Not Applicable,No,No,OFFLINE,75.2,-94.7,518.142,FAILED,Device Offline,2026-05-22,14,Friday,False,21,1,0,0,-0.4826063320392277,0,1,1,1,0.9752792641054204,0,GATE-03,0,2026-05-21 22:14:33,953.95,0,3
2599,2026-05-22 21:58:13,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,492.5,1,0,Not Applicable,No,No,ONLINE,82.1,-70.9,6.53,SYNCED,No Alert,2026-05-22,21,Friday,False,21,1,0,0,1.129909877449905,0,1,0,0,,0,,0,2026-05-22 14:08:30,469.71666666666664,0,1
2677,2026-05-23 13:35:59,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,411.2,1,0,Not Applicable,No,No,ONLINE,77.7,-69.7,22.16,SYNCED,No Alert,2026-05-23,13,Saturday,True,21,1,0,0,0.3231556138716496,0,0,0,0,-1.4049038917017043,0,GATE-03,0,2026-05-22 21:58:13,937.7666666666667,0,0
2734,2026-05-23 22:01:42,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,419.7,1,0,Not Applicable,No,No,ONLINE,80.1,-68.4,30.588,SYNCED,No Alert,2026-05-23,22,Saturday,True,21,1,0,0,0.40750261559877343,0,0,0,0,,0,,0,2026-05-23 13:35:59,505.71666666666664,0,0
2826,2026-05-25 13:35:03,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,432.1,1,0,Not Applicable,No,No,ONLINE,79.6,-68.2,70.144,SYNCED,No Alert,2026-05-25,13,Monday,False,22,1,0,0,0.5305500063536368,0,0,0,0,-1.4049038917017043,0,GATE-03,0,2026-05-23 22:01:42,2373.35,0,0
2979,2026-05-26 13:53:00,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,429.6,2,1,Not Applicable,No,No,ONLINE,77.8,-65.6,94.444,SYNCED,No Alert,2026-05-26,13,Tuesday,False,22,1,1,0,0.5057420646691886,0,0,0,0,-0.10662217035236346,0,GATE-03,0,2026-05-25 13:35:03,1457.95,0,1
3041,2026-05-26 22:16:43,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,343.5,1,0,Not Applicable,No,No,ONLINE,78.5,-76.5,102.839,SYNCED,No Alert,2026-05-26,22,Tuesday,False,22,1,0,0,-0.3486434469432075,0,1,0,0,,0,,0,2026-05-26 13:53:00,503.71666666666664,0,1
3115,2026-05-27 13:55:23,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,267.6,2,1,Not Applicable,No,No,ONLINE,77.9,-77.0,118.483,SYNCED,No Alert,2026-05-27,13,Wednesday,False,22,1,1,0,-1.1018125564830545,0,1,0,0,0.03763135424200774,0,GATE-03,0,2026-05-26 22:16:43,938.6666666666666,0,2
3168,2026-05-27 22:00:11,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,371.4,1,0,Not Applicable,No,No,ONLINE,75.7,-75.1,126.563,SYNCED,No Alert,2026-05-27,22,Wednesday,False,22,1,0,0,-0.07178681774476582,0,1,0,0,,0,,0,2026-05-27 13:55:23,484.8,0,1
3253,2026-05-28 14:01:47,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,339.6,2,1,Not Applicable,No,No,ONLINE,74.8,-69.8,142.59,SYNCED,No Alert,2026-05-28,14,Thursday,False,22,1,1,0,-0.3873438359709464,0,0,0,0,0.4703919280251213,0,GATE-03,0,2026-05-27 22:00:11,961.6,0,1
3309,2026-05-28 22:01:48,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,179.9,1,0,Not Applicable,No,No,ONLINE,75.7,-73.6,150.59,SYNCED,No Alert,2026-05-28,22,Thursday,False,22,1,0,0,-1.9720751507734973,0,1,0,0,,0,,0,2026-05-28 14:01:47,480.01666666666665,0,1
3413,2026-05-29 14:06:58,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,370.2,1,0,Not Applicable,No,No,ONLINE,75.6,-69.3,166.676,SYNCED,No Alert,2026-05-29,14,Friday,False,22,1,0,0,-0.08369462975330083,0,0,0,0,0.8310257395110493,0,GATE-03,0,2026-05-28 22:01:48,965.1666666666666,0,0
3470,2026-05-29 22:19:55,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,319.6,1,0,Not Applicable,No,No,ONLINE,74.4,-72.4,174.892,SYNCED,No Alert,2026-05-29,22,Friday,False,22,1,0,0,-0.585807369446532,0,1,0,0,,0,,0,2026-05-29 14:06:58,492.95,0,1
3527,2026-05-30 13:44:10,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,373.9,1,0,Not Applicable,No,No,ONLINE,73.3,-69.8,190.296,SYNCED,No Alert,2026-05-30,13,Saturday,True,22,1,0,0,-0.04697887606031762,0,0,0,0,-0.7557630310270338,0,GATE-03,0,2026-05-29 22:19:55,924.25,0,0
3605,2026-05-30 22:04:09,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,285.3,1,0,Not Applicable,No,No,ONLINE,72.9,-70.8,198.629,SYNCED,No Alert,2026-05-30,22,Saturday,True,22,1,0,0,-0.9261723293571613,0,1,0,0,,0,,0,2026-05-30 13:44:10,499.98333333333335,0,1
3671,2026-06-01 13:41:21,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,359.9,1,0,Not Applicable,No,No,ONLINE,94.5,-62.4,34.689,SYNCED,No Alert,2026-06-01,13,Monday,False,23,1,0,0,-0.1859033494932275,1,0,0,0,-0.9721433179185905,0,GATE-03,0,2026-05-30 22:04:09,2377.2,0,0
3747,2026-06-01 22:11:31,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,340.4,1,0,Not Applicable,No,No,ONLINE,95.2,-74.9,43.192,SYNCED,No Alert,2026-06-01,22,Monday,False,23,1,0,0,-0.37940529463192346,1,1,0,0,,0,,0,2026-06-01 13:41:21,510.1666666666667,0,1
3836,2026-06-02 14:03:20,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,335.3,1,0,Not Applicable,No,No,ONLINE,94.0,-67.3,12.411,SYNCED,No Alert,2026-06-02,14,Tuesday,False,23,1,0,0,-0.4300134956681974,1,0,0,0,0.6146454526194925,0,GATE-03,0,2026-06-01 22:11:31,951.8166666666667,0,0
3893,2026-06-02 22:28:47,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,340.1,1,0,Not Applicable,No,No,ONLINE,93.3,-69.8,20.835,SYNCED,No Alert,2026-06-02,22,Tuesday,False,23,1,0,0,-0.38238224763405676,1,0,0,0,,0,,0,2026-06-02 14:03:20,505.45,0,0
3946,2026-06-03 13:43:50,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,359.8,1,0,Not Applicable,No,No,ONLINE,90.3,-68.1,36.086,SYNCED,No Alert,2026-06-03,13,Wednesday,False,23,1,0,0,-0.1868956671606051,1,0,0,0,-0.8278897933242194,0,GATE-03,0,2026-06-02 22:28:47,915.05,0,0
3996,2026-06-03 21:47:54,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,352.4,1,0,Not Applicable,No,No,ONLINE,92.3,-78.0,44.154,FAILED,Sync Failure,2026-06-03,21,Wednesday,False,23,1,0,0,-0.2603271745465721,1,1,1,1,,0,,0,2026-06-03 13:43:50,484.06666666666666,0,3
4102,2026-06-04 14:01:49,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,406.7,2,1,Not Applicable,No,No,ONLINE,91.8,-70.2,60.386,SYNCED,No Alert,2026-06-04,14,Thursday,False,23,1,1,0,0.2785013188396428,1,1,0,0,0.4703919280251213,0,GATE-03,0,2026-06-03 21:47:54,973.9166666666666,0,2
4171,2026-06-04 22:28:37,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,296.9,1,0,Not Applicable,No,No,ONLINE,91.4,-74.4,68.832,SYNCED,No Alert,2026-06-04,22,Thursday,False,23,1,0,0,-0.811063479941322,1,1,0,0,,0,,0,2026-06-04 14:01:49,506.8,0,1
4223,2026-06-05 13:36:29,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,366.8,1,0,Not Applicable,No,No,ONLINE,91.9,-66.6,83.964,SYNCED,No Alert,2026-06-05,13,Friday,False,23,1,0,0,-0.11743343044415015,1,0,0,0,-1.3327771294045185,0,GATE-03,0,2026-06-04 22:28:37,907.8666666666667,0,0
4280,2026-06-05 21:50:34,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,276.0,1,0,Not Applicable,No,No,ONLINE,91.1,-72.2,92.198,SYNCED,No Alert,2026-06-05,21,Friday,False,23,1,0,0,-1.0184578724233087,1,1,0,0,,0,,0,2026-06-05 13:36:29,494.0833333333333,0,1
4371,2026-06-06 13:53:40,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,314.6,1,0,Not Applicable,No,No,ONLINE,91.1,-66.7,108.25,SYNCED,No Alert,2026-06-06,13,Saturday,True,23,1,0,0,-0.6354232528154283,1,0,0,0,-0.10662217035236346,0,GATE-03,0,2026-06-05 21:50:34,963.1,0,0
4445,2026-06-06 22:34:50,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,377.5,1,0,Not Applicable,No,No,ONLINE,89.8,-76.2,116.936,SYNCED,No Alert,2026-06-06,22,Saturday,True,23,1,0,0,-0.011255440034711994,0,1,0,0,,0,,0,2026-06-06 13:53:40,521.1666666666666,0,1
4518,2026-06-08 14:01:12,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,357.4,1,0,Not Applicable,No,No,ONLINE,92.0,-66.7,156.376,SYNCED,No Alert,2026-06-08,14,Monday,False,24,1,0,0,-0.2107112911776757,1,0,0,0,0.4703919280251213,0,GATE-03,0,2026-06-06 22:34:50,2366.366666666667,0,0
4586,2026-06-08 22:07:05,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,319.3,1,0,Not Applicable,No,No,ONLINE,89.4,-70.3,164.474,SYNCED,No Alert,2026-06-08,22,Monday,False,24,1,0,0,-0.5887843224486659,0,1,0,0,,0,,0,2026-06-08 14:01:12,485.8833333333333,0,1
4658,2026-06-09 13:53:48,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,385.8,2,1,Not Applicable,No,No,ONLINE,89.6,-71.7,180.252,SYNCED,No Alert,2026-06-09,13,Tuesday,False,24,1,1,0,0.07110692635765613,0,1,0,0,-0.10662217035236346,0,GATE-03,0,2026-06-08 22:07:05,946.7166666666667,0,2
4712,2026-06-09 22:01:15,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,413.8,1,0,Not Applicable,No,No,ONLINE,88.2,-69.3,188.376,SYNCED,No Alert,2026-06-09,22,Tuesday,False,24,1,0,0,0.34895587322347593,0,0,0,0,,0,,0,2026-06-09 13:53:48,487.45,0,0
4814,2026-06-10 14:21:24,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,403.0,2,1,Not Applicable,Yes,No,ONLINE,88.8,-74.8,204.712,SYNCED,Late Arrival,2026-06-10,14,Wednesday,False,24,1,1,0,0.2417855651466596,0,1,1,0,1.9129271739688332,0,GATE-03,0,2026-06-09 22:01:15,980.15,0,3
4862,2026-06-10 22:28:27,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,305.4,1,0,Not Applicable,No,No,ONLINE,86.7,-68.8,212.83,SYNCED,No Alert,2026-06-10,22,Wednesday,False,24,1,0,0,-0.7267164782141982,0,0,0,0,,0,,0,2026-06-10 14:21:24,487.05,0,0
4941,2026-06-11 13:56:28,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,309.3,1,0,Not Applicable,No,No,ONLINE,88.3,-66.1,228.297,SYNCED,No Alert,2026-06-11,13,Thursday,False,24,1,0,0,-0.6880160891864586,0,0,0,0,0.10975811653919333,0,GATE-03,0,2026-06-10 22:28:27,928.0166666666667,0,0
4972,2026-06-11 21:46:05,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,365.0,2,1,Not Applicable,No,No,ONLINE,88.6,-70.6,236.124,SYNCED,No Alert,2026-06-11,21,Thursday,False,24,1,1,0,-0.13529514845695298,0,1,0,0,,0,,0,2026-06-11 13:56:28,469.6166666666667,0,2
5068,2026-06-12 13:54:34,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,349.4,1,0,Not Applicable,No,No,ONLINE,85.4,-68.5,252.265,SYNCED,No Alert,2026-06-12,13,Friday,False,24,1,0,0,-0.2900967045679099,0,0,0,0,-0.03449540805517786,0,GATE-03,0,2026-06-11 21:46:05,968.4833333333333,0,0
5135,2026-06-12 22:14:43,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,364.3,1,0,Not Applicable,No,No,ONLINE,86.0,-76.8,260.601,SYNCED,No Alert,2026-06-12,22,Friday,False,24,1,0,0,-0.14224137212859836,0,1,0,0,,0,,0,2026-06-12 13:54:34,500.15,0,1
5213,2026-06-13 14:06:06,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,374.4,1,0,Not Applicable,No,No,ONLINE,88.2,-73.3,9.719,SYNCED,No Alert,2026-06-13,14,Saturday,True,24,1,0,0,-0.042017287723427985,0,1,0,0,0.8310257395110493,0,GATE-03,0,2026-06-12 22:14:43,951.3833333333333,0,1
5271,2026-06-13 22:21:57,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,275.8,1,0,Not Applicable,No,No,ONLINE,86.3,-77.2,17.983,SYNCED,No Alert,2026-06-13,22,Saturday,True,24,1,0,0,-1.0204425077580646,0,1,0,0,,0,,0,2026-06-13 14:06:06,495.85,0,1
5339,2026-06-15 13:48:30,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,368.5,2,1,Not Applicable,No,No,ONLINE,84.0,-67.4,57.425,SYNCED,No Alert,2026-06-15,13,Monday,False,25,1,1,0,-0.1005640300987255,0,0,0,0,-0.4672559818382914,0,GATE-03,0,2026-06-13 22:21:57,2366.55,0,1
5400,2026-06-15 22:06:19,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,324.1,1,0,Not Applicable,No,No,ONLINE,83.6,-70.8,65.722,SYNCED,No Alert,2026-06-15,22,Monday,False,25,1,0,0,-0.5411530744145252,0,1,0,0,,0,,0,2026-06-15 13:48:30,497.81666666666666,0,1
5476,2026-06-16 13:51:49,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,453.3,1,0,Not Applicable,No,No,ONLINE,85.4,-72.9,81.481,SYNCED,No Alert,2026-06-16,13,Tuesday,False,25,1,0,0,0.7409213518377574,0,1,0,0,-0.2508756949467346,0,GATE-03,0,2026-06-15 22:06:19,945.5,0,1
5562,2026-06-16 22:24:04,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,381.3,1,0,Not Applicable,No,No,ONLINE,83.4,-72.1,90.018,SYNCED,No Alert,2026-06-16,22,Tuesday,False,25,1,0,0,0.026452631325649376,0,1,0,0,,0,,0,2026-06-16 13:51:49,512.25,0,1
5616,2026-06-17 13:42:18,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,410.3,1,0,Not Applicable,No,No,ONLINE,81.2,-68.5,105.322,SYNCED,No Alert,2026-06-17,13,Wednesday,False,25,1,0,0,0.3142247548652484,0,0,0,0,-0.900016555621405,0,GATE-03,0,2026-06-16 22:24:04,918.2333333333333,0,0
5711,2026-06-17 22:28:51,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,446.8,1,0,Not Applicable,No,No,ONLINE,83.9,-68.6,114.098,SYNCED,No Alert,2026-06-17,22,Wednesday,False,25,1,0,0,0.676420703458192,0,0,0,0,,0,,0,2026-06-17 13:42:18,526.55,0,0
5915,2026-06-19 13:43:57,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,396.3,1,0,Not Applicable,No,No,ONLINE,81.0,-69.8,153.35,SYNCED,No Alert,2026-06-19,13,Friday,False,25,1,0,0,0.17530028143233856,0,0,0,0,-0.8278897933242194,0,GATE-03,0,2026-06-17 22:28:51,2355.1,0,0
6001,2026-06-19 22:30:14,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,423.4,1,0,Not Applicable,No,No,ONLINE,81.0,-75.8,162.121,SYNCED,No Alert,2026-06-19,22,Friday,False,25,1,0,0,0.4442183692917567,0,1,0,0,,0,,0,2026-06-19 13:43:57,526.2833333333333,0,1
6092,2026-06-20 14:05:14,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,294.8,1,0,Not Applicable,No,No,ONLINE,82.3,-64.4,177.704,SYNCED,No Alert,2026-06-20,14,Saturday,True,25,1,0,0,-0.8319021509562582,0,0,0,0,0.7588989772138637,0,GATE-03,0,2026-06-19 22:30:14,935.0,0,0
6146,2026-06-20 22:33:53,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,271.6,1,0,Not Applicable,No,No,ONLINE,79.8,-77.9,186.182,SYNCED,No Alert,2026-06-20,22,Saturday,True,25,1,0,0,-1.0621198497879374,0,1,0,0,,0,,0,2026-06-20 14:05:14,508.65,0,1
6230,2026-06-22 14:05:51,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,241.3,2,1,Not Applicable,No,No,ONLINE,80.7,-69.3,225.715,FAILED,Sync Failure,2026-06-22,14,Monday,False,26,1,1,0,-1.3627921030034496,0,0,1,1,0.7588989772138637,0,GATE-03,0,2026-06-20 22:33:53,2371.9666666666667,0,3
6290,2026-06-22 22:34:09,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,257.1,1,0,Not Applicable,No,No,ONLINE,79.4,-67.5,234.186,SYNCED,No Alert,2026-06-22,22,Monday,False,26,1,0,0,-1.2060059115577368,0,0,0,0,,0,,0,2026-06-22 14:05:51,508.3,0,0
6366,2026-06-23 14:12:20,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,330.0,1,0,Not Applicable,Yes,No,ONLINE,79.4,-66.0,249.823,SYNCED,Late Arrival,2026-06-23,14,Tuesday,False,26,1,0,0,-0.4826063320392277,0,0,1,0,1.263786313294163,0,GATE-03,0,2026-06-22 22:34:09,938.1833333333333,0,1
6429,2026-06-23 22:27:22,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,327.9,1,0,Not Applicable,No,No,ONLINE,78.4,-75.2,258.073,SYNCED,No Alert,2026-06-23,22,Tuesday,False,26,1,0,0,-0.5034450030541644,0,1,0,0,,0,,0,2026-06-23 14:12:20,495.03333333333336,0,1
6498,2026-06-24 13:45:49,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,362.8,1,0,Not Applicable,No,No,ONLINE,78.3,-66.7,273.381,SYNCED,No Alert,2026-06-24,13,Wednesday,False,26,1,0,0,-0.15712613713926726,0,0,0,0,-0.6836362687298482,0,GATE-03,0,2026-06-23 22:27:22,918.45,0,0
6552,2026-06-24 22:05:00,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,337.1,1,0,Not Applicable,No,No,ONLINE,77.2,-75.8,281.7,SYNCED,No Alert,2026-06-24,22,Wednesday,False,26,1,0,0,-0.4121517776553946,0,1,0,0,,0,,0,2026-06-24 13:45:49,499.18333333333334,0,1
6628,2026-06-25 13:53:31,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,415.1,1,0,Not Applicable,No,No,ONLINE,77.8,-70.9,297.509,SYNCED,No Alert,2026-06-25,13,Thursday,False,26,1,0,0,0.3618560028993891,0,1,0,0,-0.10662217035236346,0,GATE-03,0,2026-06-24 22:05:00,948.5166666666667,0,1
