record_id,timestamp,device_id,employee_id,department,shift,scheduled_start,scheduled_end,event_type,fingerprint_id,fingerprint_match,authentication_time_ms,attempt_number,failed_attempt_count_session,enrollment_status,is_late,is_early_exit,device_status,device_health_score,wifi_rssi_dbm,system_uptime_hr,database_sync_status,alert_type,date,hour
1499,2026-05-13 22:11:59,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,467.0,1,0,Not Applicable,No,No,ONLINE,86.6,-68.5,310.2,SYNCED,No Alert,2026-05-13,22
1500,2026-05-13 22:12:05,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-In,1010,Yes,318.8,1,0,Not Applicable,Yes,No,ONLINE,87.5,-66.9,134.456,SYNCED,Late Arrival,2026-05-13,22
1501,2026-05-13 22:16:35,GATE-03,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,681.6,1,1,Not Applicable,No,No,ONLINE,87.9,-60.5,310.276,SYNCED,Unknown Fingerprint,2026-05-13,22
1502,2026-05-13 22:16:39,GATE-03,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,598.4,2,2,Not Applicable,No,No,ONLINE,88.7,-72.6,310.278,SYNCED,Unknown Fingerprint,2026-05-13,22
1503,2026-05-13 22:16:41,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1002,Yes,339.7,3,2,Not Applicable,No,No,ONLINE,86.6,-66.8,310.278,SYNCED,No Alert,2026-05-13,22
1504,2026-05-13 22:18:43,GATE-02,E1036,Production,Night,22:00:00,06:00:00,Check-In,1036,Yes,428.4,1,0,Not Applicable,Yes,No,ONLINE,89.1,-58.8,134.566,SYNCED,Late Arrival,2026-05-13,22
1505,2026-05-13 22:20:25,GATE-01,E1039,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1039,Yes,293.1,1,0,Not Applicable,No,No,ONLINE,84.7,-57.3,310.34,SYNCED,No Alert,2026-05-13,22
1506,2026-05-13 22:29:27,GATE-02,E1041,Production,Afternoon,14:00:00,22:00:00,Check-Out,1041,Yes,411.9,1,0,Not Applicable,No,No,ONLINE,88.2,-61.5,134.745,SYNCED,No Alert,2026-05-13,22
1507,2026-05-14 05:25:25,GATE-02,E1033,Production,Morning,06:00:00,14:00:00,Check-In,1033,Yes,322.1,1,0,Not Applicable,No,No,ONLINE,87.5,-66.2,141.678,SYNCED,No Alert,2026-05-14,5
1508,2026-05-14 05:38:27,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,632.6,1,1,Not Applicable,No,No,ONLINE,86.3,-58.3,141.895,SYNCED,Unknown Fingerprint,2026-05-14,5
1509,2026-05-14 05:38:31,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,655.5,2,2,Not Applicable,No,No,ONLINE,87.4,-55.0,141.896,SYNCED,Unknown Fingerprint,2026-05-14,5
1510,2026-05-14 05:38:36,GATE-02,E1036,Production,Night,22:00:00,06:00:00,Check-Out,1036,Yes,333.6,3,2,Not Applicable,No,Yes,ONLINE,85.0,-62.2,141.897,SYNCED,Early Exit,2026-05-14,5
1511,2026-05-14 05:40:31,GATE-02,E1057,Packing,Night,22:00:00,06:00:00,Check-Out,1057,Yes,338.1,1,0,Not Applicable,No,Yes,ONLINE,84.7,-58.7,141.93,SYNCED,Early Exit,2026-05-14,5
1512,2026-05-14 05:41:51,GATE-02,E1037,Production,Morning,06:00:00,14:00:00,Check-In,1037,Yes,357.8,1,0,Not Applicable,No,No,ONLINE,86.5,-63.6,141.952,SYNCED,No Alert,2026-05-14,5
1513,2026-05-14 05:42:48,GATE-01,E1011,Security,Morning,06:00:00,14:00:00,Check-In,1011,Yes,315.5,1,0,Not Applicable,No,No,ONLINE,86.5,-47.8,317.714,SYNCED,No Alert,2026-05-14,5
1514,2026-05-14 05:49:05,GATE-02,E1047,Production,Night,22:00:00,06:00:00,Check-Out,1047,Yes,371.2,1,0,Not Applicable,No,No,ONLINE,87.4,-55.3,142.072,SYNCED,No Alert,2026-05-14,5
1515,2026-05-14 05:49:31,GATE-03,E1038,Warehouse,Night,22:00:00,06:00:00,Check-Out,1038,Yes,349.4,1,0,Not Applicable,No,No,ONLINE,85.2,-63.7,317.825,SYNCED,No Alert,2026-05-14,5
1516,2026-05-14 05:49:43,GATE-01,E1008,Quality Control,Morning,06:00:00,14:00:00,Check-In,1008,Yes,347.6,1,0,Not Applicable,No,No,ONLINE,86.5,-53.9,317.829,SYNCED,No Alert,2026-05-14,5
1517,2026-05-14 05:52:24,GATE-02,E1023,Packing,Night,22:00:00,06:00:00,Check-Out,1023,Yes,335.1,1,0,Not Applicable,No,No,ONLINE,86.6,-53.7,142.128,SYNCED,No Alert,2026-05-14,5
1518,2026-05-14 05:52:32,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,652.7,1,1,Not Applicable,No,No,ONLINE,84.9,-59.1,142.13,SYNCED,Unknown Fingerprint,2026-05-14,5
1519,2026-05-14 05:52:35,GATE-02,E1060,Packing,Morning,06:00:00,14:00:00,Check-In,1060,Yes,393.7,2,1,Not Applicable,No,No,ONLINE,85.6,-60.5,142.131,SYNCED,No Alert,2026-05-14,5
1520,2026-05-14 05:53:29,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-In,1042,Yes,364.4,1,0,Not Applicable,No,No,ONLINE,87.1,-44.2,317.891,SYNCED,No Alert,2026-05-14,5
1521,2026-05-14 05:53:34,GATE-02,E1035,Packing,Night,22:00:00,06:00:00,Check-Out,1035,Yes,223.0,1,0,Not Applicable,No,No,ONLINE,84.2,-58.0,142.147,FAILED,Sync Failure,2026-05-14,5
1522,2026-05-14 05:55:33,GATE-02,E1059,Production,Morning,06:00:00,14:00:00,Check-In,1059,Yes,360.6,1,0,Not Applicable,No,No,ONLINE,85.4,-60.1,142.18,SYNCED,No Alert,2026-05-14,5
1523,2026-05-14 05:55:55,GATE-02,E1005,Production,Morning,06:00:00,14:00:00,Check-In,1005,Yes,342.6,1,0,Not Applicable,No,No,ONLINE,85.9,-59.8,142.186,SYNCED,No Alert,2026-05-14,5
1524,2026-05-14 05:56:44,GATE-02,E1040,Production,Morning,06:00:00,14:00:00,Check-In,1040,Yes,317.7,1,0,Not Applicable,No,No,ONLINE,87.9,-59.0,142.2,SYNCED,No Alert,2026-05-14,5
1525,2026-05-14 05:58:22,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,577.6,1,1,Not Applicable,No,No,ONLINE,89.6,-56.0,142.227,SYNCED,Unknown Fingerprint,2026-05-14,5
1526,2026-05-14 05:58:25,GATE-02,E1013,Security,Night,22:00:00,06:00:00,Check-Out,1013,Yes,344.0,2,1,Not Applicable,No,No,ONLINE,86.5,-58.9,142.228,SYNCED,No Alert,2026-05-14,5
1527,2026-05-14 05:58:30,GATE-02,E1028,Production,Morning,06:00:00,14:00:00,Check-In,1028,Yes,333.8,1,0,Not Applicable,No,No,ONLINE,86.9,-55.6,142.229,SYNCED,No Alert,2026-05-14,5
1528,2026-05-14 06:01:43,GATE-01,E1053,Quality Control,Morning,06:00:00,14:00:00,Check-In,1053,Yes,390.7,1,0,Not Applicable,No,No,ONLINE,86.0,-43.4,318.029,SYNCED,No Alert,2026-05-14,6
1529,2026-05-14 06:03:11,GATE-02,E1045,Production,Morning,06:00:00,14:00:00,Check-In,1045,Yes,353.4,1,0,Not Applicable,No,No,ONLINE,83.2,-59.5,142.307,SYNCED,No Alert,2026-05-14,6
1530,2026-05-14 06:04:04,GATE-02,E1024,Production,Night,22:00:00,06:00:00,Check-Out,1024,Yes,371.3,1,0,Not Applicable,No,No,ONLINE,87.3,-61.3,142.322,SYNCED,No Alert,2026-05-14,6
1531,2026-05-14 06:04:13,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,322.8,1,1,Not Applicable,No,No,ONLINE,86.6,-63.1,142.325,SYNCED,Unknown Fingerprint,2026-05-14,6
1532,2026-05-14 06:04:15,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-Out,1010,Yes,304.7,2,1,Not Applicable,No,No,ONLINE,86.4,-53.9,142.325,SYNCED,No Alert,2026-05-14,6
1533,2026-05-14 06:06:32,GATE-01,E1050,Quality Control,Morning,06:00:00,14:00:00,Check-In,1050,Yes,350.3,1,0,Not Applicable,No,No,ONLINE,86.5,-44.8,318.109,SYNCED,No Alert,2026-05-14,6
1534,2026-05-14 06:06:42,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,614.5,1,1,Not Applicable,No,No,ONLINE,84.7,-61.1,142.366,SYNCED,Unknown Fingerprint,2026-05-14,6
1535,2026-05-14 06:06:45,GATE-02,E1012,Packing,Night,22:00:00,06:00:00,Check-Out,1012,Yes,331.1,2,1,Not Applicable,No,No,ONLINE,88.5,-54.8,142.367,SYNCED,No Alert,2026-05-14,6
1536,2026-05-14 06:07:47,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,374.5,1,0,Not Applicable,No,No,ONLINE,87.9,-55.7,142.384,SYNCED,No Alert,2026-05-14,6
1537,2026-05-14 06:09:46,GATE-02,E1006,Production,Night,22:00:00,06:00:00,Check-Out,1006,Yes,324.9,1,0,Not Applicable,No,No,ONLINE,87.2,-48.8,142.417,SYNCED,No Alert,2026-05-14,6
1538,2026-05-14 06:11:00,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,598.5,1,1,Not Applicable,No,No,ONLINE,88.1,-74.6,318.183,SYNCED,Unknown Fingerprint,2026-05-14,6
1539,2026-05-14 06:11:04,GATE-03,E1046,Warehouse,Night,22:00:00,06:00:00,Check-Out,1046,Yes,296.7,2,1,Not Applicable,No,No,ONLINE,86.0,-74.8,318.185,SYNCED,No Alert,2026-05-14,6
1540,2026-05-14 06:11:26,GATE-02,E1020,Production,Night,22:00:00,06:00:00,Check-Out,1020,Yes,365.9,1,0,Not Applicable,No,No,ONLINE,85.1,-61.4,142.445,SYNCED,No Alert,2026-05-14,6
1541,2026-05-14 06:14:00,GATE-02,E1025,Production,Night,22:00:00,06:00:00,Check-Out,1025,Yes,322.2,1,0,Not Applicable,No,No,ONLINE,83.9,-57.0,142.488,SYNCED,No Alert,2026-05-14,6
1542,2026-05-14 06:16:10,GATE-02,E1015,Production,Morning,06:00:00,14:00:00,Check-In,1015,Yes,459.5,1,0,Not Applicable,Yes,No,ONLINE,86.9,-58.6,142.524,SYNCED,Late Arrival,2026-05-14,6
1543,2026-05-14 06:21:00,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,523.1,1,1,Not Applicable,No,No,ONLINE,88.6,-70.9,318.35,SYNCED,Unknown Fingerprint,2026-05-14,6
1544,2026-05-14 06:21:03,GATE-03,E1019,Security,Night,22:00:00,06:00:00,Check-Out,1019,Yes,401.0,2,1,Not Applicable,No,No,ONLINE,85.5,-70.7,318.351,SYNCED,No Alert,2026-05-14,6
1545,2026-05-14 06:25:36,GATE-02,E1058,Maintenance,Morning,06:00:00,14:00:00,Check-In,1058,Yes,324.7,1,0,Not Applicable,Yes,No,ONLINE,84.6,-58.9,142.681,SYNCED,Late Arrival,2026-05-14,6
1546,2026-05-14 06:27:50,GATE-02,E1022,Production,Night,22:00:00,06:00:00,Check-Out,1022,Yes,438.3,1,0,Not Applicable,No,No,ONLINE,85.8,-59.9,142.718,SYNCED,No Alert,2026-05-14,6
1547,2026-05-14 06:27:53,GATE-02,E1049,Production,Night,22:00:00,06:00:00,Check-Out,1049,Yes,502.6,1,0,Not Applicable,No,No,ONLINE,84.6,-60.6,142.719,SYNCED,No Alert,2026-05-14,6
1548,2026-05-14 06:30:16,GATE-03,E1007,Warehouse,Night,22:00:00,06:00:00,Check-Out,1007,Yes,361.9,1,0,Not Applicable,No,No,ONLINE,88.3,-69.7,318.505,SYNCED,No Alert,2026-05-14,6
1549,2026-05-14 09:11:50,GATE-01,E1026,Admin/HR,General,09:30:00,18:30:00,Check-In,1026,Yes,368.8,1,0,Not Applicable,No,No,ONLINE,85.7,-51.0,321.197,SYNCED,No Alert,2026-05-14,9
1550,2026-05-14 09:24:38,GATE-01,E1030,Admin/HR,General,09:30:00,18:30:00,Check-In,1030,Yes,321.9,1,0,Not Applicable,No,No,ONLINE,85.7,-52.4,321.411,SYNCED,No Alert,2026-05-14,9
1551,2026-05-14 09:28:58,GATE-01,E1004,Admin/HR,General,09:30:00,18:30:00,Check-In,1004,Yes,353.5,1,0,Not Applicable,No,No,ONLINE,85.5,-48.0,321.483,SYNCED,No Alert,2026-05-14,9
1552,2026-05-14 09:31:42,GATE-01,E1014,Admin/HR,General,09:30:00,18:30:00,Check-In,1014,Yes,462.2,1,0,Not Applicable,No,No,ONLINE,86.1,-56.3,321.528,SYNCED,No Alert,2026-05-14,9
1553,2026-05-14 09:34:04,GATE-01,E1055,Admin/HR,General,09:30:00,18:30:00,Check-In,1055,Yes,410.2,1,0,Not Applicable,No,No,ONLINE,84.8,-52.5,321.568,SYNCED,No Alert,2026-05-14,9
1554,2026-05-14 09:34:11,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,436.1,1,1,Not Applicable,No,No,ONLINE,87.5,-43.9,321.57,SYNCED,Unknown Fingerprint,2026-05-14,9
1555,2026-05-14 09:34:15,GATE-01,E1034,Admin/HR,General,09:30:00,18:30:00,Check-In,1034,Yes,230.1,2,1,Not Applicable,No,No,ONLINE,87.6,-44.7,321.571,SYNCED,No Alert,2026-05-14,9
1556,2026-05-14 13:35:57,GATE-02,E1027,Production,Afternoon,14:00:00,22:00:00,Check-In,1027,Yes,391.6,1,0,Not Applicable,No,No,ONLINE,85.2,-61.8,149.853,SYNCED,No Alert,2026-05-14,13
1557,2026-05-14 13:38:02,GATE-01,E1056,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1056,Yes,281.9,1,0,Not Applicable,No,No,ONLINE,87.7,-46.5,325.634,SYNCED,No Alert,2026-05-14,13
1558,2026-05-14 13:38:19,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,371.7,1,1,Not Applicable,No,No,ONLINE,87.0,-49.7,325.639,SYNCED,Unknown Fingerprint,2026-05-14,13
1559,2026-05-14 13:38:22,GATE-01,E1039,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1039,Yes,402.4,2,1,Not Applicable,No,No,ONLINE,83.4,-53.6,325.639,SYNCED,No Alert,2026-05-14,13
1560,2026-05-14 13:40:50,GATE-02,E1043,Production,Afternoon,14:00:00,22:00:00,Check-In,1043,Yes,323.7,1,0,Not Applicable,No,No,ONLINE,83.0,-57.8,149.935,SYNCED,No Alert,2026-05-14,13
1561,2026-05-14 13:45:40,GATE-03,E1052,Security,Afternoon,14:00:00,22:00:00,Check-In,1052,Yes,362.5,1,0,Not Applicable,No,No,ONLINE,86.9,-68.7,325.761,SYNCED,No Alert,2026-05-14,13
1562,2026-05-14 13:45:45,GATE-02,E1059,Production,Morning,06:00:00,14:00:00,Check-Out,1059,Yes,456.7,1,0,Not Applicable,No,No,ONLINE,85.7,-55.5,150.017,SYNCED,No Alert,2026-05-14,13
1563,2026-05-14 13:47:50,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-Out,1042,Yes,380.6,1,0,Not Applicable,No,No,ONLINE,86.5,-52.9,325.797,SYNCED,No Alert,2026-05-14,13
1564,2026-05-14 13:50:18,GATE-03,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,672.6,1,1,Not Applicable,No,No,ONLINE,86.0,-66.0,325.839,SYNCED,Unknown Fingerprint,2026-05-14,13
1565,2026-05-14 13:50:21,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1002,Yes,330.3,2,1,Not Applicable,No,No,ONLINE,86.7,-69.5,325.839,SYNCED,No Alert,2026-05-14,13
1566,2026-05-14 13:51:10,GATE-01,E1017,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1017,Yes,427.8,1,0,Not Applicable,No,No,ONLINE,85.7,-47.5,325.853,SYNCED,No Alert,2026-05-14,13
1567,2026-05-14 13:53:16,GATE-02,E1018,Production,Afternoon,14:00:00,22:00:00,Check-In,1018,Yes,295.4,1,0,Not Applicable,No,No,ONLINE,86.7,-55.8,150.142,SYNCED,No Alert,2026-05-14,13
1568,2026-05-14 13:55:38,GATE-02,E1031,Maintenance,Afternoon,14:00:00,22:00:00,Check-In,1031,Yes,342.9,1,0,Not Applicable,No,No,ONLINE,85.9,-58.5,150.182,SYNCED,No Alert,2026-05-14,13
1569,2026-05-14 13:57:03,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1009,Yes,319.9,1,0,Not Applicable,No,No,ONLINE,85.0,-68.6,325.951,SYNCED,No Alert,2026-05-14,13
1570,2026-05-14 13:57:22,GATE-02,E1021,Production,Afternoon,14:00:00,22:00:00,Check-In,1021,Yes,437.1,1,0,Not Applicable,No,No,ONLINE,86.3,-64.8,150.21,SYNCED,No Alert,2026-05-14,13
1571,2026-05-14 13:57:23,GATE-02,E1037,Production,Morning,06:00:00,14:00:00,Check-Out,1037,Yes,327.6,1,0,Not Applicable,No,No,ONLINE,86.1,-60.3,150.211,SYNCED,No Alert,2026-05-14,13
1572,2026-05-14 13:57:41,GATE-02,E1033,Production,Morning,06:00:00,14:00:00,Check-Out,1033,Yes,303.8,1,0,Not Applicable,No,No,ONLINE,85.6,-61.9,150.216,SYNCED,No Alert,2026-05-14,13
1573,2026-05-14 13:57:56,GATE-02,E1054,Production,Afternoon,14:00:00,22:00:00,Check-In,1054,Yes,386.8,1,0,Not Applicable,No,No,ONLINE,87.1,-59.8,150.22,SYNCED,No Alert,2026-05-14,13
1574,2026-05-14 13:58:21,GATE-01,E1048,Security,Afternoon,14:00:00,22:00:00,Check-In,1048,Yes,432.0,1,0,Not Applicable,No,No,ONLINE,86.7,-49.1,325.973,SYNCED,No Alert,2026-05-14,13
1575,2026-05-14 13:59:10,GATE-02,E1045,Production,Morning,06:00:00,14:00:00,Check-Out,1045,Yes,370.2,1,0,Not Applicable,No,No,ONLINE,85.5,-60.0,150.24,SYNCED,No Alert,2026-05-14,13
1576,2026-05-14 14:01:47,GATE-01,E1053,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1053,Yes,338.2,1,0,Not Applicable,No,No,ONLINE,85.5,-50.3,326.03,SYNCED,No Alert,2026-05-14,14
1577,2026-05-14 14:05:22,GATE-01,E1008,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1008,Yes,314.2,1,0,Not Applicable,No,No,ONLINE,86.4,-46.1,326.09,SYNCED,No Alert,2026-05-14,14
1578,2026-05-14 14:07:05,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,422.8,1,1,Not Applicable,No,No,ONLINE,86.9,-60.1,150.372,SYNCED,Unknown Fingerprint,2026-05-14,14
1579,2026-05-14 14:07:07,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,413.4,2,2,Not Applicable,No,No,ONLINE,86.5,-61.5,150.373,SYNCED,Unknown Fingerprint,2026-05-14,14
1580,2026-05-14 14:07:10,GATE-02,E1016,Packing,Afternoon,14:00:00,22:00:00,Check-In,1016,Yes,337.3,3,2,Not Applicable,No,No,ONLINE,86.7,-61.0,150.374,SYNCED,No Alert,2026-05-14,14
1581,2026-05-14 14:07:18,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,775.4,1,1,Not Applicable,No,No,ONLINE,86.2,-55.5,150.376,SYNCED,Unknown Fingerprint,2026-05-14,14
1582,2026-05-14 14:07:22,GATE-02,E1051,Maintenance,Afternoon,14:00:00,22:00:00,Check-In,1051,Yes,403.2,2,1,Not Applicable,No,No,ONLINE,85.7,-56.1,150.377,SYNCED,No Alert,2026-05-14,14
1583,2026-05-14 14:07:46,GATE-02,E1040,Production,Morning,06:00:00,14:00:00,Check-Out,1040,Yes,377.9,1,0,Not Applicable,No,No,ONLINE,85.5,-56.2,150.384,SYNCED,No Alert,2026-05-14,14
1584,2026-05-14 14:08:21,GATE-02,E1003,Production,Afternoon,14:00:00,22:00:00,Check-In,1003,Yes,293.9,1,0,Not Applicable,No,No,ONLINE,86.8,-54.8,150.393,SYNCED,No Alert,2026-05-14,14
1585,2026-05-14 14:10:19,GATE-02,E1041,Production,Afternoon,14:00:00,22:00:00,Check-In,1041,Yes,313.5,1,0,Not Applicable,Yes,No,ONLINE,87.6,-56.1,150.426,SYNCED,Late Arrival,2026-05-14,14
1586,2026-05-14 14:11:56,GATE-02,E1028,Production,Morning,06:00:00,14:00:00,Check-Out,1028,Yes,282.6,1,0,Not Applicable,No,No,ONLINE,85.5,-57.8,150.453,SYNCED,No Alert,2026-05-14,14
1587,2026-05-14 14:12:38,GATE-02,E1015,Production,Morning,06:00:00,14:00:00,Check-Out,1015,Yes,296.5,1,0,Not Applicable,No,No,ONLINE,85.0,-56.6,150.465,SYNCED,No Alert,2026-05-14,14
1588,2026-05-14 14:13:41,GATE-02,E1058,Maintenance,Morning,06:00:00,14:00:00,Check-Out,1058,Yes,407.4,1,0,Not Applicable,No,No,ONLINE,84.9,-66.4,150.482,SYNCED,No Alert,2026-05-14,14
1589,2026-05-14 14:17:07,GATE-01,E1011,Security,Morning,06:00:00,14:00:00,Check-Out,1011,Yes,372.3,1,0,Not Applicable,No,No,ONLINE,85.1,-47.7,326.285,SYNCED,No Alert,2026-05-14,14
1590,2026-05-14 14:20:28,GATE-01,E1029,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1029,Yes,302.7,1,0,Not Applicable,Yes,No,ONLINE,86.5,-52.4,326.341,SYNCED,Late Arrival,2026-05-14,14
1591,2026-05-14 14:20:42,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,624.7,1,1,Not Applicable,No,No,ONLINE,86.6,-63.4,150.599,SYNCED,Unknown Fingerprint,2026-05-14,14
1592,2026-05-14 14:20:45,GATE-02,E1005,Production,Morning,06:00:00,14:00:00,Check-Out,1005,Yes,397.9,2,1,Not Applicable,No,No,ONLINE,86.9,-59.3,150.6,SYNCED,No Alert,2026-05-14,14
1593,2026-05-14 14:27:25,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,435.7,1,1,Not Applicable,No,No,ONLINE,86.9,-53.0,326.457,SYNCED,Unknown Fingerprint,2026-05-14,14
1594,2026-05-14 14:27:30,GATE-01,E1050,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1050,Yes,331.0,2,1,Not Applicable,No,No,ONLINE,86.3,-42.7,326.459,SYNCED,No Alert,2026-05-14,14
1595,2026-05-14 14:28:24,HR-ENROLL-01,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Enrollment,0,No,911.9,1,0,PENDING,No,No,ONLINE,98.4,-43.9,326.474,SYNCED,Unknown Fingerprint,2026-05-14,14
1596,2026-05-14 14:33:17,GATE-02,E1060,Packing,Morning,06:00:00,14:00:00,Check-Out,1060,Yes,389.8,1,0,Not Applicable,No,No,ONLINE,87.1,-55.5,150.809,SYNCED,No Alert,2026-05-14,14
1597,2026-05-14 18:07:27,GATE-01,E1014,Admin/HR,General,09:30:00,18:30:00,Check-Out,1014,Yes,452.0,1,0,Not Applicable,No,Yes,ONLINE,85.4,-43.2,330.124,SYNCED,Early Exit,2026-05-14,18
1598,2026-05-14 18:14:27,GATE-01,E1055,Admin/HR,General,09:30:00,18:30:00,Check-Out,1055,Yes,388.3,1,0,Not Applicable,No,Yes,ONLINE,85.4,-45.2,330.241,SYNCED,Early Exit,2026-05-14,18
1599,2026-05-14 18:22:52,GATE-01,E1034,Admin/HR,General,09:30:00,18:30:00,Check-Out,1034,Yes,455.7,1,0,Not Applicable,No,No,ONLINE,85.9,-46.2,330.381,SYNCED,No Alert,2026-05-14,18
1600,2026-05-14 18:28:54,GATE-01,E1030,Admin/HR,General,09:30:00,18:30:00,Check-Out,1030,Yes,302.1,1,0,Not Applicable,No,No,ONLINE,85.6,-45.8,330.482,SYNCED,No Alert,2026-05-14,18
1601,2026-05-14 18:33:39,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,459.8,1,1,Not Applicable,No,No,ONLINE,86.5,-51.1,330.561,SYNCED,Unknown Fingerprint,2026-05-14,18
1602,2026-05-14 18:33:44,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,473.9,2,2,Not Applicable,No,No,ONLINE,83.6,-47.5,330.562,SYNCED,Unknown Fingerprint,2026-05-14,18
1603,2026-05-14 18:33:46,GATE-01,E1026,Admin/HR,General,09:30:00,18:30:00,Check-Out,1026,Yes,379.7,3,2,Not Applicable,No,No,ONLINE,86.4,-45.5,330.563,SYNCED,No Alert,2026-05-14,18
1604,2026-05-14 18:57:07,GATE-01,E1004,Admin/HR,General,09:30:00,18:30:00,Check-Out,1004,Yes,363.5,1,0,Not Applicable,No,No,ONLINE,85.5,-54.5,330.952,SYNCED,No Alert,2026-05-14,18
1605,2026-05-14 21:23:08,GATE-03,E1019,Security,Night,22:00:00,06:00:00,Check-In,1019,Yes,309.4,1,0,Not Applicable,No,No,ONLINE,85.2,-68.6,333.386,SYNCED,No Alert,2026-05-14,21
1606,2026-05-14 21:36:53,GATE-02,E1057,Packing,Night,22:00:00,06:00:00,Check-In,1057,Yes,353.6,1,0,Not Applicable,No,No,ONLINE,86.4,-59.7,157.869,SYNCED,No Alert,2026-05-14,21
1607,2026-05-14 21:40:24,GATE-02,E1047,Production,Night,22:00:00,06:00:00,Check-In,1047,Yes,338.7,1,0,Not Applicable,No,No,ONLINE,87.2,-58.6,157.927,SYNCED,No Alert,2026-05-14,21
1608,2026-05-14 21:42:14,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,677.5,1,1,Not Applicable,No,No,ONLINE,85.9,-58.7,157.958,SYNCED,Unknown Fingerprint,2026-05-14,21
1609,2026-05-14 21:42:19,GATE-02,E1049,Production,Night,22:00:00,06:00:00,Check-In,1049,Yes,348.5,2,1,Not Applicable,No,No,ONLINE,85.0,-57.4,157.96,SYNCED,No Alert,2026-05-14,21
1610,2026-05-14 21:43:39,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-In,1010,Yes,367.7,1,0,Not Applicable,No,No,ONLINE,84.5,-56.9,157.982,SYNCED,No Alert,2026-05-14,21
1611,2026-05-14 21:45:42,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,610.6,1,1,Not Applicable,No,No,ONLINE,85.9,-63.9,158.016,SYNCED,Unknown Fingerprint,2026-05-14,21
1612,2026-05-14 21:45:47,GATE-02,E1018,Production,Afternoon,14:00:00,22:00:00,Check-Out,1018,Yes,356.4,2,1,Not Applicable,No,No,ONLINE,86.1,-60.0,158.017,SYNCED,No Alert,2026-05-14,21
